STA_SEQ,NAME,YLAT,XLONG,SDATE,SYEAR,BCG,YCNT,MINYEAR,MAXYEAR
15413,Belcher Brook,41.605,-72.7577,2014-10-08,2014,5,4,2006,2015
14885,Pequabuck River,41.6743,-72.956,2014-10-08,2014,3,1,2014,2014
14587,Tenmile River,41.6937,-72.2632,2014-10-09,2014,3.5,3,1999,2014
14599,Mashamoquet Brook,41.8499,-71.9359,2014-10-09,2014,2.364864865,4,1999,2014
14588,Bungee Brook,41.8957,-72.0714,2014-10-09,2014,2.642857143,3,1999,2014
14589,Still River,41.8716,-72.0877,2014-10-09,2014,3.694214876,3,1999,2014
14586,Hop River,41.7212,-72.2548,2014-10-09,2014,3.995708155,3,1999,2014
15567,Pease Brook,41.5807,-72.187,2014-10-09,2014,3,1,2014,2014
14734,Yantic River,41.5766,-72.1918,2014-10-09,2014,4,3,2000,2014
14739,Susquetonscut Brook,41.5724,-72.1324,2014-10-09,2014,4,3,2000,2014
15003,Wappoquia Brook,41.8751,-71.9658,2014-10-09,2014,3,2,2004,2014
14263,Kahn Brook,41.5681,-72.1702,2014-10-09,2014,5,5,2000,2019
14738,Gardner Brook,41.5433,-72.1734,2014-10-09,2014,3,3,2000,2014
15776,East Branch Mount Hope,41.881,-72.16,2014-10-09,2014,3,1,2014,2014
14601,Broad Brook,41.5632,-71.9834,2014-10-14,2014,3.363636364,4,1999,2014
14310,Muddy River,41.3802,-72.8271,2014-10-14,2014,4.70292887,2,1997,2014
16704,Great Meadow Brook,41.6,-71.8375,2014-10-14,2014,2.763157895,1,2014,2014
15854,Muddy River,41.4151,-72.8012,2014-10-14,2014,4.181818182,6,2006,2014
15087,Muddy River,41.3668,-72.8543,2014-10-14,2014,5,5,2006,2014
18789,Muddy River,41.398123,-72.815119,2014-10-14,2014,4,1,2014,2014
17169,Waldo Brook,41.6547,-72.0986,2014-10-15,2014,2.5,1,2014,2014
14278,Little River,41.6158,-72.0416,2014-10-15,2014,4.67816092,8,1993,2015
14732,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,2014-10-15,2014,3,3,2000,2014
14277,Little River,41.6393,-72.0582,2014-10-15,2014,3,5,1993,2014
14305,Muddy Brook,42.0147,-72.0017,2014-10-20,2014,3,5,1999,2014
16679,Fry Brook,41.6831,-71.9058,2014-10-21,2014,3,1,2014,2014
15240,Hubbard Brook,42.0356,-72.9384,2014-10-21,2014,2,7,2011,2018
14888,Ekonk Brook,41.7109,-71.8778,2014-10-21,2014,3,3,2002,2014
15015,Seth Williams Brook,41.4399,-71.9741,2015-09-08,2015,5,3,2004,2015
16599,CROSS BROOK,41.5925,-73.3969,2015-09-14,2015,2.5,1,2015,2015
18884,Shepaug River,41.63914,-73.32138,2015-09-14,2015,3.5,1,2015,2015
14442,Sandy Brook,41.974,-73.0406,2015-09-14,2015,2.511111111,25,1993,2018
18159,West Branch Farmington River,41.94516,-73.01674,2015-09-14,2015,3.758893281,1,2015,2015
15703,West Branch Salmon Brook,41.9592,-72.8469,2015-09-14,2015,2,1,2015,2015
16258,West Branch Farmington River,41.9735,-73.0209,2015-09-14,2015,3,3,2008,2015
14450,Shepaug River,41.5489,-73.3308,2015-09-14,2015,4,26,1991,2018
18875,Walker Brook,41.598459,-73.347537,2015-09-14,2015,3,1,2015,2015
16221,Farmington River,41.721,-72.8464,2015-09-15,2015,4.704318937,1,2015,2015
14441,Salmon River,41.5742,-72.4294,2015-09-15,2015,2.794117647,24,1991,2018
15837,Farmington River,41.8395,-72.9346,2015-09-15,2015,4,1,2015,2015
16119,Day Pond Brook,41.5623,-72.4338,2015-09-15,2015,2,9,2007,2018
16239,West Branch Farmington River,41.878,-72.965,2015-09-15,2015,4,1,2015,2015
17568,Sherman Brook,41.576275,-72.287584,2015-09-15,2015,3,2,2012,2015
17271,Cherry Brook,41.8733,-72.9063,2015-09-15,2015,2,1,2015,2015
15499,West Branch Salmon Brook,41.94096,-72.834302,2015-09-15,2015,4,8,2012,2019
16128,Stonehouse Brook,41.7812,-72.1509,2015-09-16,2015,3.425855513,9,2007,2015
16885,Natchaug River,41.7261,-72.1997,2015-09-16,2015,4.394160584,1,2015,2015
16928,Obwebetuck Brook,41.6911,-72.1806,2015-09-16,2015,3.391304348,1,2015,2015
14404,Pomperaug River,41.4717,-73.256,2015-09-16,2015,4.631178707,8,1996,2016
15530,Weekeepeemee River,41.5575,-73.2155,2015-09-16,2015,4.790697674,9,2006,2018
18874,Weekeepeemee River,41.567201,-73.218045,2015-09-16,2015,4.165467626,1,2015,2015
15386,Roberts Brook (Mirror Lake outlet),41.815,-72.2319,2015-09-16,2015,3,3,2012,2015
16984,PURCHASE BROOK,41.4686,-73.2911,2015-09-16,2015,3,1,2015,2015
16335,Nonewaug River (Nonnewaug River),41.5783,-73.1745,2015-09-16,2015,4,8,2011,2018
16022,Weekeepeemee River,41.5856,-73.2292,2015-09-16,2015,3,2,2006,2015
15176,Natchaug River,41.7569,-72.1523,2015-09-16,2015,4,7,2007,2015
16881,MUNGER BROOK,41.3403,-72.7536,2015-09-17,2015,4.5,1,2015,2015
14308,Muddy River,41.3685,-72.8417,2015-09-17,2015,4.934707904,1,2015,2015
16225,Farmington River,41.9015,-72.6708,2015-09-17,2015,5,2,2008,2015
16202,Coginchaug River,41.5666,-72.6644,2015-09-17,2015,5,1,2015,2015
16583,COMSTOCK BROOK,41.2125,-73.4622,2015-09-21,2015,3.256410256,2,2013,2015
16076,Housatonic River,41.7673,-73.4379,2015-09-21,2015,4.15,5,2007,2016
14254,Housatonic River,41.8906,-73.3576,2015-09-21,2015,4.867924528,5,1994,2016
18463,Fivemile River,41.12685,-73.47101,2015-09-21,2015,5,1,2015,2015
16254,Shepaug River,41.6568,-73.318,2015-09-21,2015,3,1,2015,2015
14553,Norwalk River,41.2604,-73.4367,2015-09-21,2015,5,4,2006,2015
14804,Mill Brook,41.8804,-73.331,2015-09-21,2015,3,3,2006,2015
14444,Saugatuck River,41.2945,-73.3948,2015-09-22,2015,3.71641791,23,1991,2018
15858,Cricker Brook,41.1984,-73.2647,2015-09-22,2015,4.208955224,2,2006,2015
18935,Saugatuck River,41.23232,-73.3451,2015-09-22,2015,4,1,2015,2015
16114,Rugg Brook,41.9328,-73.1214,2015-09-23,2015,2.5,7,2007,2016
15240,Hubbard Brook,42.0356,-72.9384,2015-09-23,2015,2.5,7,2011,2018
14842,Indian Meadow Brook,41.9305,-73.079,2015-09-23,2015,2.611111111,5,2002,2015
18903,Rock Brook,41.772057,-73.038066,2015-09-23,2015,3.666666667,1,2015,2015
18883,East Branch Naugatuck River,41.85783,-73.12913,2015-09-23,2015,3.182572614,1,2015,2015
15169,Roaring Brook,41.7594,-72.8808,2015-09-23,2015,4.125,3,2006,2015
16370,Bunnell Brook,41.7807,-72.963,2015-09-23,2015,3,10,2008,2018
17398,Freeman Hill Brook (formerly Negro Hill Brook),41.7254,-72.95,2015-09-23,2015,2,1,2015,2015
16127,Jakes Brook,41.864151,-73.167442,2015-09-23,2015,2,9,2007,2018
16191,Hall Meadow Brook,41.9173,-73.1949,2015-09-23,2015,2,1,2015,2015
14825,Naugatuck River,41.6743,-73.0695,2015-09-24,2015,5,11,2004,2019
15993,Naugatuck River,41.7174,-73.0867,2015-09-24,2015,5,1,2015,2015
16049,Naugatuck River,41.7412,-73.1148,2015-09-24,2015,5,2,2006,2015
18877,Leadmine Brook,41.7211,-73.05769,2015-09-24,2015,3,1,2015,2015
18881,Bantam River,41.70467,-73.25018,2015-09-25,2015,3.5,1,2015,2015
16139,Brown Brook,41.9267,-73.2799,2015-09-25,2015,3,13,2007,2019
16124,Flat Brook,41.938249,-73.321123,2015-09-25,2015,2,9,2007,2018
18876,Curtiss Brook,41.3207,-73.09938,2015-09-28,2015,4.5,1,2015,2015
16268,Farmill River,41.288,-73.1461,2015-09-28,2015,5,1,2015,2015
18931,Naugatuck River,41.411667,-73.07055,2015-09-28,2015,5,1,2015,2015
14129,Beacon Hill Brook,41.4684,-73.0501,2015-09-28,2015,4,4,2006,2016
17565,Long Branch Brook,42.01196,-71.871901,2015-09-29,2015,4,1,2015,2015
18932,French River,41.963157,-71.89015,2015-09-29,2015,4,1,2015,2015
15312,Beaver Brook,41.409952,-72.329059,2015-10-01,2015,4.653061224,10,2007,2016
17295,Bigelow Brook,41.9182,-72.1398,2015-10-01,2015,2.75,1,2015,2015
15315,Burnham Brook,41.4603,-72.3343,2015-10-01,2015,2,7,2007,2016
14470,Tankerhoosen River,41.8272,-72.464,2015-10-01,2015,3,14,1994,2019
17816,INDIAN HUT BROOK,41.90276,-72.06398,2015-10-01,2015,3,1,2015,2015
14866,Stickney Hill Brook,41.9833,-72.2179,2015-10-01,2015,2,4,2002,2015
16112,Hemlock Valley Brook,41.4283,-72.4226,2015-10-01,2015,2,7,2007,2015
16122,Early Brook,41.4978,-72.3435,2015-10-01,2015,2,2,2007,2015
14199,Fenton River,41.863,-72.2402,2015-10-01,2015,4,2,2009,2015
15201,Spoonshop Brook,41.545673,-72.765549,2015-10-02,2015,5,1,2015,2015
15413,Belcher Brook,41.605,-72.7577,2015-10-02,2015,4,4,2006,2015
17061,SPRING LOT BROOK,41.3019,-72.4569,2015-10-02,2015,5,2,2012,2015
14414,Quinnipiac River,41.4501,-72.8407,2015-10-02,2015,5,14,1991,2018
16440,Fawn Brook,41.6483,-72.3993,2015-10-05,2015,2.5,1,2015,2015
16110,Mott Hill Brook,41.6615,-72.5365,2015-10-05,2015,3.372093023,9,2007,2018
15796,PENDLETON HILL BROOK,41.4748,-71.8342,2015-10-05,2015,2.094594595,11,2007,2019
14278,Little River,41.6158,-72.0416,2015-10-05,2015,4,8,1993,2015
14720,Green Fall River,41.4568,-71.8169,2015-10-05,2015,2,20,2000,2019
18429,Still Brook,41.72326,-73.24693,2015-10-06,2015,2.5,1,2015,2015
15719,Blackwell Brook,41.7843,-71.9626,2015-10-06,2015,2.222222222,1,2015,2015
15008,Moosup River,41.7172,-71.8422,2015-10-06,2015,4,3,2004,2015
15051,Durkee Brook,41.8829,-71.9286,2015-10-06,2015,4,1,2015,2015
16972,PITCH BROOK,41.7067,-73.1619,2015-10-06,2015,2,1,2015,2015
17852,Shady Oak School House Brook,41.89866,-71.80928,2015-10-06,2015,3,1,2015,2015
17181,WEST BRANCH BANTAM RIVER,41.7628,-73.1897,2015-10-06,2015,4,1,2015,2015
16588,COOPER POND BROOK,41.2742,-73.4642,2015-10-07,2015,5,1,2015,2015
16428,Little River,41.309,-73.3658,2015-10-07,2015,5,1,2015,2015
17342,Ball Pond Brook,41.465,-73.465,2015-10-07,2015,5,1,2015,2015
14413,Quinnipiac River,41.528244,-72.856272,2015-10-09,2015,5,14,1991,2018
14863,Rocky Brook,42.0134,-71.802,2015-11-17,2015,2.4,3,2002,2015
16944,PEAKE BROOK,41.9303,-71.9433,2015-11-17,2015,4.366533865,1,2015,2015
16603,DAY MEADOW BROOK,41.5803,-72.4083,2015-11-18,2015,5,1,2015,2015
14523,Burton Brook,41.9667,-73.4341,2015-11-18,2015,3,1,2015,2015
15013,Mill River,41.4259,-72.9056,2016-09-19,2016,4,8,2004,2016
14470,Tankerhoosen River,41.8272,-72.464,2016-09-20,2016,3.736401674,14,1994,2019
14720,Green Fall River,41.4568,-71.8169,2016-09-20,2016,2.115384615,20,2000,2019
15796,PENDLETON HILL BROOK,41.4748,-71.8342,2016-09-20,2016,3,11,2007,2019
19021,Farm Brook,41.82225,-72.543615,2016-09-20,2016,5,1,2016,2016
19024,Crystal Lake Brook,41.966806,-72.362173,2016-09-20,2016,4,1,2016,2016
16335,Nonewaug River (Nonnewaug River),41.5783,-73.1745,2016-09-21,2016,3.576576577,8,2011,2018
14355,Nonewaug River,41.5575,-73.2122,2016-09-21,2016,4.232044199,4,1996,2016
15530,Weekeepeemee River,41.5575,-73.2155,2016-09-21,2016,4,9,2006,2018
16431,Sprain Brook,41.5696,-73.2259,2016-09-21,2016,4,2,2011,2016
14226,Harbor Brook,41.5314,-72.8218,2016-09-21,2016,5,8,1989,2016
14414,Quinnipiac River,41.4501,-72.8407,2016-09-21,2016,5,14,1991,2018
14413,Quinnipiac River,41.528244,-72.856272,2016-09-21,2016,5,14,1991,2018
18413,Latimer Brook,41.383973,-72.21429,2016-09-26,2016,3.666666667,1,2016,2016
14727,Latimer Brook,41.4107,-72.2217,2016-09-26,2016,4,4,2000,2016
16276,Latimer Brook,41.4375,-72.2253,2016-09-26,2016,4,2,2013,2016
15004,Housatonic River,41.8072,-73.3906,2016-09-27,2016,4.661087866,2,2004,2016
16076,Housatonic River,41.7673,-73.4379,2016-09-27,2016,4.27027027,5,2007,2016
15043,Furnace Brook,41.8212,-73.3713,2016-09-27,2016,3,3,2006,2016
15529,Macedonia Brook,41.7298,-73.4884,2016-09-27,2016,4,3,2006,2016
14254,Housatonic River,41.8906,-73.3576,2016-09-28,2016,4.143939394,5,1994,2016
14361,Norwalk River,41.1359,-73.426,2016-09-28,2016,5,9,1997,2020
14251,Housatonic River,41.8806,-73.3654,2016-09-28,2016,4,3,2008,2016
14358,Noroton River,41.0898,-73.5152,2016-09-28,2016,5,5,2000,2016
19026,Horseneck Brook,41.027382,-73.633868,2016-09-28,2016,5,1,2016,2016
14439,Salmon Creek (Salmon Kill),41.9337,-73.3908,2016-09-28,2016,4,4,1997,2016
16127,Jakes Brook,41.864151,-73.167442,2016-09-29,2016,2.848837209,9,2007,2018
14482,West Branch Naugatuck River,41.8181,-73.1441,2016-09-29,2016,5,7,1991,2016
14128,Bantam River,41.6884,-73.2668,2016-09-29,2016,4,4,1997,2016
14441,Salmon River,41.5742,-72.4294,2016-09-30,2016,2.4,24,1991,2018
16110,Mott Hill Brook,41.6615,-72.5365,2016-09-30,2016,3.761904762,9,2007,2018
16119,Day Pond Brook,41.5623,-72.4338,2016-09-30,2016,2.222222222,9,2007,2018
18867,Blackledge River,41.617548,-72.426253,2016-09-30,2016,3,1,2016,2016
15035,Spruce Brook,41.7472,-73.115,2016-10-05,2016,2.635135135,3,2006,2016
19018,Long Meadow Pond Brook,41.495843,-73.098431,2016-10-05,2016,4.943089431,1,2016,2016
14319,Naugatuck River,41.7361,-73.1054,2016-10-05,2016,5,8,2004,2019
14179,East Branch Naugatuck River,41.797345,-73.115842,2016-10-05,2016,5,5,1996,2016
14341,Naugatuck River,41.7891,-73.1145,2016-10-05,2016,5,7,1991,2016
14317,Naugatuck River,41.4435,-73.0642,2016-10-05,2016,5,17,1991,2018
14800,Steele Brook,41.6105,-73.1153,2016-10-05,2016,5,8,2004,2020
14456,Steele Brook,41.5805,-73.0703,2016-10-05,2016,5,12,1996,2020
14316,Naugatuck River,41.6159,-73.0579,2016-10-05,2016,5,15,1991,2019
15531,Leadmine Brook,41.7164,-73.0604,2016-10-05,2016,3,3,2006,2016
14129,Beacon Hill Brook,41.4684,-73.0501,2016-10-05,2016,4,4,2006,2016
14813,Blackberry River,42.0065,-73.2343,2016-10-06,2016,3.5,2,2011,2016
14687,Blackberry River,42.023955,-73.327636,2016-10-06,2016,4.516949153,4,2008,2016
16114,Rugg Brook,41.9328,-73.1214,2016-10-06,2016,4,7,2007,2016
14686,Blackberry River,42.0096,-73.2806,2016-10-06,2016,5,4,2004,2016
19019,Wachocastinook Creek,41.993089,-73.438412,2016-10-07,2016,2,1,2016,2016
14880,Sages Ravine Brook,42.0495,-73.4301,2016-10-07,2016,3,3,2002,2016
14520,Factory Brook,41.9751,-73.4212,2016-10-07,2016,5,4,1999,2016
15102,Means Brook,41.3191,-73.1618,2016-10-11,2016,4.628318584,2,2011,2016
14195,Farmill River,41.2591,-73.0979,2016-10-11,2016,4.768472906,6,1996,2016
14394,Pequonnock River,41.2343,-73.1838,2016-10-11,2016,5,6,1997,2016
16141,Pequonnock River,41.2534,-73.2059,2016-10-11,2016,4,5,2007,2016
15499,West Branch Salmon Brook,41.94096,-72.834302,2016-10-12,2016,2.5,8,2012,2019
14442,Sandy Brook,41.974,-73.0406,2016-10-12,2016,2.357142857,25,1993,2018
15240,Hubbard Brook,42.0356,-72.9384,2016-10-12,2016,3,7,2011,2018
16502,BELDEN BROOK,42.0056,-72.8508,2016-10-12,2016,2,1,2016,2016
16370,Bunnell Brook,41.7807,-72.963,2016-10-13,2016,2.848837209,10,2008,2018
19016,Trout Brook,41.76615,-72.7392,2016-10-13,2016,5,1,2016,2016
19017,Todd Hollow Brook,41.654345,-73.036215,2016-10-13,2016,5,1,2016,2016
15479,Quinnipiac River,41.5996,-72.8854,2016-10-13,2016,5,5,2004,2018
14605,Eightmile River,41.5908,-72.9009,2016-10-13,2016,4,13,1999,2018
14444,Saugatuck River,41.2945,-73.3948,2016-10-17,2016,4,23,1991,2018
16261,Aspetuck River,41.2771,-73.3275,2016-10-17,2016,3,3,2011,2016
14488,West Aspetuck River,41.604889,-73.428789,2016-10-18,2016,3.5,4,1996,2016
14450,Shepaug River,41.5489,-73.3308,2016-10-18,2016,4,26,1991,2018
19020,Moosehorn Brook,41.570871,-73.327091,2016-10-18,2016,3,1,2016,2016
14183,East Aspetuck River,41.5979,-73.4152,2016-10-18,2016,4,5,1996,2016
14741,Titicus River,41.3287,-73.5218,2016-10-19,2016,3.5,5,2000,2016
14555,Norwalk River,41.1639,-73.4193,2016-10-19,2016,4.557692308,2,2007,2016
14370,Norwalk River,41.1909,-73.4297,2016-10-19,2016,5,9,1997,2020
14360,Norwalk River,41.2675,-73.4414,2016-10-19,2016,5,10,1997,2020
14409,Pootatuck River,41.4162,-73.2824,2016-10-21,2016,4.37962963,6,1997,2016
14404,Pomperaug River,41.4717,-73.256,2016-10-21,2016,3.150627615,8,1996,2016
14172,Deep Brook,41.4131,-73.2823,2016-10-21,2016,4,4,2006,2016
17990,Moodus River,41.50547,-72.44839,2016-10-24,2016,3.428571429,1,2016,2016
15315,Burnham Brook,41.4603,-72.3343,2016-10-24,2016,2.727272727,7,2007,2016
18871,Moodus River,41.50859,-72.44826,2016-10-24,2016,4.041666667,1,2016,2016
16860,MOODUS RIVER,41.5111,-72.4375,2016-10-24,2016,3,1,2016,2016
15689,Moodus River,41.4959,-72.4599,2016-10-24,2016,3,1,2016,2016
15312,Beaver Brook,41.409952,-72.329059,2016-10-25,2016,3.358695652,10,2007,2016
16131,Chatfield Hollow Brook,41.3314,-72.595,2016-10-25,2016,3.740331492,7,2007,2016
15901,Pond Meadow Brook,41.3777,-72.5946,2016-10-25,2016,2.777777778,3,2011,2016
14221,Hammonasset River,41.3278,-72.6116,2016-10-25,2016,3,7,1997,2016
19025,Menunketesuck River,41.382789,-72.552639,2016-10-25,2016,4,1,2016,2016
14458,Still River,41.4389,-73.401,2016-10-26,2016,5,13,1991,2018
14740,Quaker Brook,41.512349,-73.52695,2016-10-26,2016,3,6,2000,2018
14471,Tenmile River,41.6664,-73.5119,2016-10-26,2016,4,4,2006,2016
15581,Pond Brook,41.4597,-73.3275,2016-10-26,2016,3,2,2011,2016
16124,Flat Brook,41.938249,-73.321123,2016-10-28,2016,2.5,9,2007,2018
14186,Eightmile Brook,41.3885,-73.1648,2016-10-28,2016,2.651515152,3,1996,2016
14280,Little River,41.4058,-73.0926,2016-10-28,2016,4.75,4,1996,2016
16139,Brown Brook,41.9267,-73.2799,2016-10-28,2016,2.75,13,2007,2019
14209,Fulling Mill Brook,41.5021,-73.0471,2016-10-28,2016,4.229166667,4,2006,2016
14247,Hollenbeck River,41.9431,-73.3058,2016-10-28,2016,4.216216216,6,1996,2016
15994,Eightmile Brook,41.3842,-73.1642,2016-10-28,2016,2.1875,4,2011,2016
19120,Bullet Hill Brook,41.480239,-73.2121,2016-10-31,2016,4.526315789,1,2016,2016
19049,Bullet Hill Brook,41.479271,-73.214436,2016-10-31,2016,4.539823009,1,2016,2016
16333,Bullet Hill Brook,41.4826,-73.2205,2016-10-31,2016,4.443396226,2,2009,2016
14711,Transylvania Brook,41.484262,-73.258547,2016-10-31,2016,5,3,2000,2020
19121,Bullet Hill Brook,41.48494,-73.19425,2016-10-31,2016,3,1,2016,2016
14712,Transylvania Brook,41.484,-73.2584,2016-10-31,2016,4,2,2000,2016
15357,Sasco Brook,41.1457,-73.3012,2016-11-02,2016,5,5,2006,2016
14445,Saugatuck River,41.1693,-73.367,2016-11-02,2016,4,5,2006,2016
15239,East Branch Byram River,41.0995,-73.6832,2016-11-02,2016,4,4,2011,2016
15886,HOUSATONIC RIVER,41.6475,-73.4838,2016-11-02,2016,4,2,2011,2016
14470,Tankerhoosen River,41.8272,-72.464,2017-10-03,2017,3,14,1994,2019
14584,Roaring Brook,41.904,-72.2891,2017-10-03,2017,3,10,1999,2017
19644,Fenton River,41.893756,-72.232191,2017-10-03,2017,4,1,2017,2017
19639,Skungamaug River,41.76335,-72.39306,2017-10-03,2017,4,1,2017,2017
14581,Willimantic River,41.9423,-72.3058,2017-10-03,2017,4,13,1999,2019
14413,Quinnipiac River,41.528244,-72.856272,2017-10-04,2017,5,14,1991,2018
19699,Rippowam River,41.066398,-73.55384,2017-10-04,2017,5,1,2017,2017
19698,Cove River,41.286443,-72.9741,2017-10-04,2017,5,1,2017,2017
14414,Quinnipiac River,41.4501,-72.8407,2017-10-04,2017,5,14,1991,2018
14828,Farmington River,41.756,-72.8863,2017-10-05,2017,3.101694915,2,2017,2018
14392,Pequabuck River,41.6738,-72.8977,2017-10-05,2017,5,16,1990,2018
14390,Pequabuck River,41.6742,-72.9619,2017-10-05,2017,4,12,1990,2017
14197,FARMINGTON RIVER,41.7508,-72.8717,2017-10-05,2017,4,8,1995,2018
16066,Farmington River,41.914,-72.765,2017-10-06,2017,4.52739726,6,2007,2017
14442,Sandy Brook,41.974,-73.0406,2017-10-06,2017,3.167664671,25,1993,2018
15825,West Branch Farmington River,41.9168,-72.989,2017-10-06,2017,4,6,2008,2018
15240,Hubbard Brook,42.0356,-72.9384,2017-10-06,2017,3,7,2011,2018
14461,Sandy Brook (Still River),41.9685,-73.0331,2017-10-06,2017,4,6,1998,2018
14720,Green Fall River,41.4568,-71.8169,2017-10-10,2017,3.52173913,20,2000,2019
19700,Beaver Meadow Brook,41.45229,-72.53605,2017-10-10,2017,3.25698324,1,2017,2017
14706,Whitford Brook,41.3928,-71.9604,2017-10-10,2017,4,16,2000,2018
15796,PENDLETON HILL BROOK,41.4748,-71.8342,2017-10-10,2017,3,11,2007,2019
14825,Naugatuck River,41.6743,-73.0695,2017-10-11,2017,4.838174274,11,2004,2019
14316,Naugatuck River,41.6159,-73.0579,2017-10-11,2017,5,15,1991,2019
14800,Steele Brook,41.6105,-73.1153,2017-10-11,2017,4,8,2004,2020
14456,Steele Brook,41.5805,-73.0703,2017-10-11,2017,5,12,1996,2020
19693,Pequabuck River,41.68184,-73.0163,2017-10-11,2017,5,1,2017,2017
14317,Naugatuck River,41.4435,-73.0642,2017-10-11,2017,5,17,1991,2018
14669,French River,41.9781,-71.9008,2017-10-12,2017,4.608058608,1,2017,2017
19697,Mashamoquet Brook,41.85481,-71.95045,2017-10-12,2017,3.652892562,1,2017,2017
14410,Quinebaug River,42.022,-71.9528,2017-10-12,2017,4,9,1995,2018
14444,Saugatuck River,41.2945,-73.3948,2017-10-13,2017,3,23,1991,2018
14458,Still River,41.4389,-73.401,2017-10-13,2017,5,13,1991,2018
19682,Sixmile Brook,41.406776,-73.144739,2017-10-13,2017,3,1,2017,2017
16124,Flat Brook,41.938249,-73.321123,2017-10-16,2017,2.364864865,9,2007,2018
14451,Shetucket River,41.7002,-72.1823,2017-10-16,2017,3.836461126,7,1999,2018
19696,Whiting River  Unnamed tributary to,42.03433,-73.268021,2017-10-16,2017,3,1,2017,2017
16139,Brown Brook,41.9267,-73.2799,2017-10-16,2017,3,13,2007,2019
19681,Merrick Brook,41.697255,-72.084129,2017-10-16,2017,4,1,2017,2017
15020,Eightmile River,41.43,-72.3392,2017-10-16,2017,4,7,2004,2018
14314,Natchaug River,41.8008,-72.1182,2017-10-16,2017,3,19,1989,2017
14484,West Branch Salmon Brook,41.9372,-72.8215,2017-10-17,2017,2.401360544,7,1998,2017
19655,Bradley Brook,41.991852,-72.810504,2017-10-17,2017,4,1,2017,2017
15479,Quinnipiac River,41.5996,-72.8854,2017-10-17,2017,5,5,2004,2018
15499,West Branch Salmon Brook,41.94096,-72.834302,2017-10-17,2017,4,8,2012,2019
14605,Eightmile River,41.5908,-72.9009,2017-10-17,2017,4,13,1999,2018
14450,Shepaug River,41.5489,-73.3308,2017-10-18,2017,3.5,26,1991,2018
16335,Nonewaug River (Nonnewaug River),41.5783,-73.1745,2017-10-18,2017,4.525345622,8,2011,2018
16863,MOOSEHORN BROOK,41.5781,-73.3175,2017-10-18,2017,2.388888889,1,2017,2017
16127,Jakes Brook,41.864151,-73.167442,2017-10-18,2017,2.75,9,2007,2018
15530,Weekeepeemee River,41.5575,-73.2155,2017-10-18,2017,4,9,2006,2018
14441,Salmon River,41.5742,-72.4294,2017-10-19,2017,2.5,24,1991,2018
16119,Day Pond Brook,41.5623,-72.4338,2017-10-19,2017,3,9,2007,2018
16110,Mott Hill Brook,41.6615,-72.5365,2017-10-19,2017,4,9,2007,2018
19679,Leadmine Brook,41.75789,-73.06142,2017-10-23,2017,3.407185629,1,2017,2017
16370,Bunnell Brook,41.7807,-72.963,2017-10-23,2017,2.763157895,10,2008,2018
19692,Nepaug River,41.820653,-72.9701,2017-11-02,2017,3.384180791,1,2017,2017
19657,Bunnell Brook,41.786255,-72.964622,2017-11-02,2017,4,1,2017,2017
16962,PHELPS BROOK,41.799811,-72.964813,2017-11-02,2017,4,1,2017,2017
14548,Mattabesset River,41.6041,-72.7146,2018-10-01,2018,2.5,1,2018,2018
19931,Charters Brook,41.903266,-72.40556,2018-10-01,2018,2.5,1,2018,2018
14470,Tankerhoosen River,41.8272,-72.464,2018-10-01,2018,2.5,14,1994,2019
16873,MOUNT HOPE RIVER,41.8814,-72.1639,2018-10-01,2018,2.272727273,1,2018,2018
15092,Fenton River,41.8335,-72.2429,2018-10-01,2018,3,2,2005,2018
14581,Willimantic River,41.9423,-72.3058,2018-10-01,2018,4,13,1999,2019
19938,Mint Brook,41.64057,-72.33888,2018-10-01,2018,5,1,2018,2018
15499,West Branch Salmon Brook,41.94096,-72.834302,2018-10-02,2018,2.456221198,8,2012,2019
14706,Whitford Brook,41.3928,-71.9604,2018-10-02,2018,3.915422886,16,2000,2018
15020,Eightmile River,41.43,-72.3392,2018-10-02,2018,3.933962264,7,2004,2018
15240,Hubbard Brook,42.0356,-72.9384,2018-10-02,2018,2.061403509,7,2011,2018
14720,Green Fall River,41.4568,-71.8169,2018-10-02,2018,3,20,2000,2019
15796,PENDLETON HILL BROOK,41.4748,-71.8342,2018-10-02,2018,3,11,2007,2019
16370,Bunnell Brook,41.7807,-72.963,2018-10-05,2018,3,10,2008,2018
16124,Flat Brook,41.938249,-73.321123,2018-10-05,2018,3,9,2007,2018
16139,Brown Brook,41.9267,-73.2799,2018-10-05,2018,3,13,2007,2019
14441,Salmon River,41.5742,-72.4294,2018-10-09,2018,2.023809524,24,1991,2018
18447,West River,41.33116,-72.7066,2018-10-09,2018,2.983870968,1,2018,2018
16127,Jakes Brook,41.864151,-73.167442,2018-10-09,2018,2,9,2007,2018
19940,Gunn Brook,41.800009,-73.37902,2018-10-09,2018,3,1,2018,2018
16110,Mott Hill Brook,41.6615,-72.5365,2018-10-09,2018,4,9,2007,2018
16119,Day Pond Brook,41.5623,-72.4338,2018-10-09,2018,2,9,2007,2018
14451,Shetucket River,41.7002,-72.1823,2018-10-10,2018,4,7,1999,2018
14410,Quinebaug River,42.022,-71.9528,2018-10-10,2018,4,9,1995,2018
19933,Thompson Brook,41.40193,-72.04427,2018-10-10,2018,3,1,2018,2018
